Time (CST),ST_10 cm_C,ST_50 cm_C,ST_100 cm_C,AvgAirTemp_C,AvgRelHum_%,AvgWindSpeed_m/s,AvgWindDir_Deg,TotalSolRad_MJ/m2,Rainfall_mm,Snow Depth_mm,SoilMoisture
6/29/2021,20.99333333,17.14,13.88208333,20.88041667,67.49833333,1.62275,298.5666667,1.150291667,0,0,0.1892
6/30/2021,22.95958333,17.34583333,14.03208333,24.27625,61.23166667,1.13525,278.6291667,1.178666667,0,0,0.1847
7/1/2021,24.68791667,17.89625,14.18,25.39333333,64.98958333,1.270833333,147.3404167,1.148166667,0,0,0.1809
7/2/2021,25.42208333,18.48958333,14.43541667,26.145,61.1475,2.510875,168.575,1.156708333,0,0,0.1756
7/3/2021,25.96625,19.00625,14.725,26.8825,58.33458333,3.942791667,193.35,1.119958333,0.010583333,0,0.1713
7/4/2021,26.3675,19.36041667,14.98208333,26.42583333,68.91625,3.333708333,274.2208333,1.134916667,0,0,0.2016
7/5/2021,25.84333333,19.67083333,15.27625,24.5525,63.66416667,2.39825,218.923625,1.016375,0,0,0.2004
7/6/2021,21.12833333,19.77041667,15.56458333,16.68291667,68.965,4.550833333,57.87225,0.569083333,0,0,0.1976
7/7/2021,21.52458333,19.09458333,15.69833333,17.4025,62.00083333,2.100875,45.18041667,0.846041667,0,0,0.16
7/8/2021,21.25166667,18.78333333,15.82666667,18.75708333,67.96708333,2.581958333,167.1041667,0.903875,0,0,0.1581
7/9/2021,22.80791667,18.55166667,15.74083333,19.67166667,63.63791667,1.457041667,184.9458333,1.065583333,0,0,0.1557
7/10/2021,23.80333333,18.65458333,15.735,22.04958333,58.08083333,1.337791667,218.3108333,1.104708333,0,0,0.1531
7/11/2021,24.43583333,18.84083333,15.73,23.69458333,57.88875,2.487708333,225.4833333,1.104625,0,0,0.1771
7/12/2021,24.34666667,19.11583333,15.8275,23.55375,61.84333333,3.589458333,214.6208333,0.980583333,0,0,0.1481
7/13/2021,22.83291667,19.22916667,15.92625,22.34125,62.71083333,2.12525,221.3930833,1.059375,0,0,0.146
7/14/2021,22.62041667,19.25291667,16.03875,20.76375,65.525,1.421875,138.3492917,0.85575,0,0,0.1442
7/15/2021,22.6775,19.23,16.17875,20.87,67.91708333,1.675125,186.55,0.804708333,0,0,0.1427
7/16/2021,23.54958333,19.21083333,16.21166667,23.59375,60.93875,3.309666667,181.4208333,1.051208333,0,0,0.1412
7/17/2021,24.16166667,19.38791667,16.30458333,23.00916667,60.60208333,2.753541667,171.9,1.060166667,0,0,0.1396
7/18/2021,24.75833333,19.52791667,16.35291667,23.92666667,65.73541667,2.652458333,175.6916667,1.021833333,0,0,0.1382
7/19/2021,23.8875,19.76291667,16.46208333,22.60125,79.48875,2.688333333,192.4304583,0.5185,0.3175,0,0.1369
7/20/2021,22.49458333,19.71125,16.57541667,21.75916667,89.44333333,1.991291667,114.0814583,0.394,0,0,0.1358
7/21/2021,22.79291667,19.65708333,16.64041667,23.06041667,83.57875,4.011166667,150.9791667,0.444083333,0.021166667,0,0.1349
7/22/2021,25.77875,19.72208333,16.71833333,26.29333333,71.61041667,3.224,165.0416667,0.994833333,0,0,0.1345
7/23/2021,28.045,20.27666667,16.80125,27.695,72.77541667,1.939416667,228.275,0.952083333,0,0,0.1336
7/24/2021,25.58708333,20.79458333,16.965,23.05791667,53.83166667,3.207083333,299.6333333,1.108041667,0,0,0.1328
7/25/2021,25.08958333,20.64166667,17.15333333,23.61,53.62791667,1.613333333,262.0225,1.065458333,0,0,0.1321
7/26/2021,26.04958333,20.60541667,17.27083333,24.00541667,64.055,2.212875,136.1045833,0.979208333,0,0,0.131
7/27/2021,25.98666667,20.78916667,17.37875,23.13041667,64.15291667,1.967791667,89.67529167,0.897833333,0,0,0.1307
7/28/2021,25.40583333,20.91333333,17.46916667,25.30458333,69.91,3.132791667,164.6055,0.5895,0,0,0.1303
7/29/2021,23.67041667,20.79416667,17.56333333,20.58125,59.08291667,2.462625,192.483375,0.968791667,0,0,0.1298
7/30/2021,24.3575,20.54833333,17.6175,22.50166667,57.86375,2.273291667,216.075,0.895083333,0,0,0.1294
7/31/2021,23.46,20.51125,17.64791667,21.27125,58.34541667,3.464791667,234.8169583,0.929875,0,0,0.1289
8/1/2021,22.58375,20.23166667,17.63166667,18.13708333,62.0075,1.168125,286.3083333,0.904708333,0,0,0.1286
8/2/2021,23.42625,19.99708333,17.61166667,21.35666667,58.56541667,1.376791667,228.2875,0.92925,0,0,0.1282
8/3/2021,24.74125,20.0375,17.55625,23.68041667,59.16291667,1.325958333,202.1083333,0.882416667,0,0,0.1278
8/4/2021,23.54125,20.31333333,17.59083333,22.45833333,67.98833333,3.006958333,191.2458333,0.383833333,0,0,0.1275
8/5/2021,21.835,20.19125,17.63625,19.44416667,82.23541667,2.848583333,237.4582917,0.401833333,0,0,0.1274
8/6/2021,21.82125,19.795,17.59125,17.3125,72.92,1.122458333,194.2208333,0.861583333,0,0,0.1272
8/7/2021,23.29791667,19.62333333,17.535,21.34916667,71.50791667,1.956,128.5570833,0.843916667,0,0,0.127
8/8/2021,24.83833333,19.86,17.50583333,22.73375,76.28083333,2.232333333,163.075,0.849708333,0,0,0.1268
8/9/2021,25.43166667,20.19583333,17.52125,24.54083333,74.95416667,2.667125,139.1170833,0.758458333,0.773625,0,0.1266
8/10/2021,22.85958333,20.41,17.61416667,22.03166667,70.73,2.86125,257.4166667,0.90475,0.0635,0,0.1264
8/11/2021,21.60875,20.23125,17.72666667,20.5925,65.01208333,3.378166667,278.4708333,0.919416667,0.021166667,0,0.1263
8/12/2021,20.10166667,19.82833333,17.7475,17.71541667,56.30666667,4.200583333,304.6625,0.891041667,0,0,0.1262
8/13/2021,19.60541667,19.22541667,17.67958333,16.38925,60.13416667,2.092541667,278.4208333,1.013083333,0,0,0.126
8/14/2021,22.20583333,18.85583333,17.49666667,22.33666667,53.72916667,2.1485,209.4583333,0.988291667,0,0,0.1259
8/15/2021,24.74458333,19.20958333,17.38833333,26.48458333,58.015,4.812458333,194.4125,0.863958333,0,0,0.1262
8/16/2021,25.88333333,19.81571429,17.38904762,26.39083333,66.6975,5.374583333,185.375,0.76025,0,0,0.1256
8/17/2021,26.0975,20.30958333,17.46541667,26.69166667,71.46333333,3.54125,181.3708333,0.640375,0,0,0.1256
8/18/2021,26.83125,20.7475,17.61416667,27.99416667,62.32208333,4.472833333,175.4875,0.83875,0,0,0.1255
8/19/2021,27.05916667,21.16083333,17.81291667,26.3225,69.1325,3.521916667,189.6895833,0.75375,0,0,0.1253
8/20/2021,23.64916667,21.3375,18.03458333,19.92583333,86.2775,2.374083333,196.797625,0.387208333,1.217083333,0,0.1256
8/21/2021,19.80208333,20.79333333,18.18333333,16.75041667,71.1575,3.847458333,276.5708333,0.75475,0,0,0.132
8/22/2021,18.37791667,19.93583333,18.23791667,17.24583333,76.12875,4.525541667,172.6791667,0.595208333,0.084666667,0,0.1346
8/23/2021,19.92791667,19.29666667,18.05875,18.54666667,74.88208333,3.259,211.765,0.912375,0,0,0.1355
8/24/2021,21.68541667,19.11166667,17.85791667,20.30875,73.37541667,2.844083333,164.8375,0.814375,0,0,0.1359
8/25/2021,20.72375,19.23541667,17.74708333,16.33958333,75.01541667,2.016166667,151.8625,0.741666667,0,0,0.1514
8/26/2021,18.5025,19.00666667,17.67875,15.68375,77.97916667,2.980375,81.19916667,0.515666667,0.052916667,0,0.1369
8/27/2021,17.40291667,18.61083333,17.60708333,15.90541667,94.0875,2.065375,76.91175,0.148041667,0.751416667,0,0.1378
8/28/2021,20.035,18.26291667,17.42333333,19.92958333,92.60583333,1.287166667,233.8798333,0.422458333,0.052916667,0,0.1407
8/29/2021,20.00666667,18.495,17.3125,19.30291667,73.1,2.784916667,298.2666667,0.822291667,0.0635,0,0.1527
8/30/2021,18.95666667,18.4125,17.245,17.585,75.37291667,0.995708333,122.3525,0.817041667,0,0,0.1692
8/31/2021,20.20791667,18.29291667,17.19166667,19.575,68.03666667,1.6955,104.03,0.841375,0,0,0.1776
9/1/2021,20.3125,18.40125,17.15,20.16333333,69.94666667,3.506958333,162.6625,0.602625,0,0,0.1769
9/2/2021,19.16625,18.49541667,17.15291667,17.97458333,90.49916667,3.415666667,175.1625,0.112291667,1.005416667,0,0.1798
9/3/2021,19.86,18.32375,17.08791667,18.4575,78.2975,1.823375,242.1125,0.639916667,0.010583333,0,0.2094
9/4/2021,18.8875,18.34416667,17.09458333,18.52625,64.46458333,2.653125,259.6805833,0.763541667,0,0,0.1882
9/5/2021,17.66333333,18.04083333,17.05625,15.72041667,73.60541667,1.458625,241.6975,0.770958333,0,0,0.2098
9/6/2021,18.38375,17.68166667,16.97583333,19.04083333,66.325,3.03325,181.4847083,0.600125,0,0,0.2081
9/7/2021,18.44333333,17.63541667,16.86958333,18.1925,58.09708333,3.635208333,309.8041667,0.746208333,0,0,0.2059
9/8/2021,17.90958333,17.475,16.78041667,16.94958333,60.41791667,3.002541667,266.3836667,0.738708333,0,0,0.204
9/9/2021,17.41375,17.25958333,16.71583333,15.75804167,67.60416667,1.3865,183.4708333,0.581666667,0,0,0.2272
9/10/2021,19.14291667,17.03791667,16.50708333,20.29375,62.61208333,2.1025,191.2370833,0.677208333,0,0,0.1998
9/11/2021,18.56916667,17.28333333,16.50166667,16.32791667,59.0125,3.289166667,208.0545833,0.61725,0,0,0.1975
9/12/2021,18.03666667,17.13291667,16.3875,14.61958333,66.48791667,1.266833333,169.0266667,0.590791667,0,0,0.1957
9/13/2021,16.545,17.02458333,16.41458333,14.60208333,73.18458333,2.086208333,165.6458333,0.267166667,0.116416667,0,0.194
9/14/2021,15.89583333,16.66041667,16.27291667,15,68.20833333,2.162708333,278.2291667,0.5955,0,0,0.1926
9/15/2021,14.72583333,16.29375,16.19583333,15.59245833,69.19375,3.061083333,183.775,0.419541667,0,0,0.1909
9/16/2021,15.58083333,16.07916667,16.0575,14.68291667,75.8225,2.745541667,190.9918333,0.350291667,0,0,0.1897
9/17/2021,14.6925,15.86333333,15.89083333,13.23258333,50.66375,3.005875,253.0541667,0.708833333,0,0,0.1886
9/18/2021,15.06,15.44166667,15.69583333,16.962625,54.1875,5.12125,174.1458333,0.662083333,0,0,0.187
9/19/2021,18.37083333,15.54833333,15.55666667,22.65791667,63,4.293833333,220.1041667,0.25325,0,0,0.1857
9/20/2021,16.15625,16.02416667,15.51833333,14.48875,82.14375,3.282375,280.88975,0.167541667,0.243416667,0,0.1843
9/21/2021,14.44541667,15.75333333,15.45375,12.97108333,67.89125,2.13475,275.0483333,0.644708333,0,0,0.1837
9/22/2021,14.00583333,15.33875,15.37833333,15.683875,55.84875,3.872375,191.3458333,0.653083333,0,0,0.1824
9/23/2021,14.99125,15.09833333,15.27958333,16.98916667,52.14875,3.957375,207.3147083,0.628708333,0,0,0.1811
9/24/2021,14.85291667,15.09375,15.16541667,13.62916667,43.93041667,3.678958333,313.7708333,0.630583333,0,0,0.1807
9/25/2021,13.99208333,14.77125,14.985,15.20966667,46.33041667,2.624458333,249.3833333,0.5455,0,0,0.1789
9/26/2021,17.06791667,14.73375,14.90041667,19.20083333,48.72416667,2.780625,96.57833333,0.598333333,0,0,0.1777
9/27/2021,16.54333333,14.97458333,14.80541667,16.60970833,57.55166667,2.762958333,183.1407083,0.590041667,0,0,0.1765
9/28/2021,18.08958333,15.07916667,14.73708333,22.26458333,52.26291667,4.350666667,177.5375,0.571916667,0,0,0.1754
9/29/2021,19.44125,15.48666667,14.76875,22.98,55.82291667,3.847916667,180.4166667,0.469416667,0,0,0.1742
9/30/2021,19.10541667,15.89208333,14.79666667,19.54083333,68.8325,2.03825,178.1661667,0.398666667,0,0,0.1733
10/1/2021,17.76875,16.16166667,14.97208333,16.11458333,76.25333333,2.505416667,337.0375,0.256291667,0.34925,0,0.1728
10/2/2021,16.7425,16.03333333,15.00375,15.20416667,77.15875,1.642166667,281.5610417,0.4645,0,0,0.1723
10/3/2021,14.60625,15.71291667,15.03375,13.74825,69.05958333,1.185583333,229.2166667,0.540666667,0,0,0.1716
10/4/2021,14.83708333,15.28083333,14.98666667,16.10083333,58.61166667,1.160333333,173.8229167,0.545333333,0,0,0.171
10/5/2021,15.57541667,15.06375,14.93,18.58208333,55.10708333,4.143375,172.325,0.532166667,0,0,0.1706
10/6/2021,17.06208333,15.10166667,14.84666667,19.3075,63.00916667,5.263625,179.5083333,0.525958333,0,0,0.17
10/7/2021,17.54,15.29083333,14.78875,19.35583333,69.53,4.52875,176.75,0.48875,0,0,0.1696
10/8/2021,18.42791667,15.54291667,14.7825,17.47833333,84.42958333,2.767416667,156.2089167,0.314958333,0.03175,0,0.1713
10/9/2021,15.82083333,15.71583333,14.83041667,14.19625,97.49583333,3.852166667,42.89725,0.076875,0.941916667,0,0.207
10/10/2021,15.44291667,15.5475,14.88958333,13.60208333,92.77916667,4.119958333,181.00625,0.136791667,0.28575,0,0.3505
10/11/2021,12.94083333,15.22583333,14.88083333,11.05854167,74.21708333,2.718958333,296.4625,0.50275,0,0,0.3198
10/12/2021,10.51216667,14.52625,14.81583333,7.665041667,76.08583333,3.363333333,215.33075,0.482333333,0,0,0.3049
10/13/2021,11.06041667,13.78375,14.63041667,10.60325,91.5125,5.124083333,89.275,0.044458333,1.217083333,0,0.3139
10/14/2021,10.83333333,13.3575,14.37625,8.511083333,82.95958333,4.610666667,253.2375,0.170791667,0,0,0.3119
10/15/2021,9.305666667,12.94458333,14.14083333,6.589625,77.42875,3.258083333,280.3708333,0.249833333,0,0,0.3212
10/16/2021,8.267125,12.31458333,13.84166667,7.987333333,65.61208333,2.187,273.8625,0.463,0,0,0.3144
10/17/2021,8.562541667,11.78833333,13.55375,9.02975,75.66916667,2.568916667,175.6708333,0.447208333,0,0,0.3074
10/18/2021,10.59017391,11.59173913,13.25956522,13.92445833,63.64791667,3.833916667,175.775,0.438083333,0,0,0.3025
10/19/2021,9.772083333,11.76291667,13.07416667,8.556625,78.45041667,5.655958333,73.28516667,0.071833333,0,0,0.2902
10/20/2021,7.317291667,11.51791667,12.93791667,3.759791667,71.44416667,5.951708333,32.36833333,0.305166667,0,0,0.2966
10/21/2021,5.142,10.77875,12.73458333,0.882458333,73.24291667,2.277208333,247.0322917,0.424166667,0,0,0.2954
10/22/2021,4.636416667,9.985416667,12.42666667,1.125791667,74.56333333,1.87,257.8474167,0.397541667,0,0,0.2937
10/23/2021,4.273375,9.390833333,12.12666667,0.569666667,81.55416667,1.632291667,162.2225,0.304041667,0,0,0.2933
10/24/2021,4.23875,8.879583333,11.75375,3.0015,77.33083333,2.52625,88.45916667,0.179166667,0,0,0.2874
10/25/2021,5.093791667,8.597083333,11.39458333,4.280958333,70.3625,3.772291667,133.5841667,0.379666667,0,0,0.2901
10/26/2021,6.995458333,8.457083333,11.06,9.208958333,54.81166667,7.874416667,151.1041667,0.254833333,0,0,0.2887
10/27/2021,8.266666667,8.741666667,10.85541667,8.520541667,87.46208333,3.611458333,163.6708333,0.043,0.762,0,0.2938
10/28/2021,7.666708333,9.00875,10.70625,5.843291667,92.4375,2.452708333,271.1708333,0.24375,0.010583333,0,0.3188
10/29/2021,6.006666667,8.905,10.57916667,5.63975,79.74958333,2.700833333,207.7791667,0.373875,0,0,0.3151
10/30/2021,6.430875,8.71875,10.53833333,6.202583333,75.49875,4.525875,269.1705,0.182708333,0,0,0.302
10/31/2021,4.178291667,8.502916667,10.3975,2.394291667,67.03166667,4.311083333,304.4083333,0.199583333,0,0,0.2993
11/1/2021,3.940125,8.017083333,10.2575,1.6225,70.39833333,3.151125,319.1666667,0.246708333,0,0,0.2966
11/2/2021,3.2815,7.597833333,10.03083333,0.205208333,73.67708333,1.533041667,262.9083333,0.255958333,0,0,0.2952
11/3/2021,2.332,7.192375,9.796666667,0.565458333,69.93625,2.54475,190.5958333,0.338291667,0,0,0.3026
11/4/2021,2.796,6.709541667,9.534583333,3.170833333,77.36083333,3.644416667,179.2333333,0.325708333,0,0,0.293
11/5/2021,4.548541667,6.563041667,9.30125,5.924208333,86.86708333,3.949583333,191.3958333,0.176958333,0,0,0.2931
11/6/2021,6.082166667,6.804583333,9.07625,8.449,68.82208333,2.217,213.2291667,0.273833333,0,0,0.2927
11/7/2021,5.764,7.049833333,8.944583333,6.694666667,72.16958333,1.891833333,255.3066667,0.2575,0,0,0.2911
11/8/2021,5.006083333,7.190583333,8.915,5.087791667,57.08375,3.225291667,269.2541667,0.251791667,0,0,0.2894
11/9/2021,3.339458333,6.974791667,8.809583333,3.033375,60.1175,2.024875,188.35875,0.306333333,0,0,0.2884
11/10/2021,3.695583333,6.59275,8.748333333,3.945416667,86.93416667,3.156375,161.975,0.043791667,0,0,0.2995
11/11/2021,3.918833333,6.500083333,8.630416667,1.619,94.0375,4.716458333,278.731375,0.03825,0,0,0.3391
11/12/2021,2.116625,6.224708333,8.469166667,-2.526,90.57083333,7.956208333,353.0708333,0.15725,0,37,0.3326
11/13/2021,1.541875,5.805083333,8.31875,-3.366666667,91.44583333,3.858416667,197.0609167,0.11225,0,40,0.3193
11/14/2021,1.507041667,5.493208333,8.1175,-4.462875,91.74166667,3.186708333,204.1587917,0.183041667,0,130,0.3387
11/15/2021,1.581541667,5.300291667,7.90525,-2.575458333,90.4,4.334375,142.2375,0.163708333,0,116,0.3379
11/16/2021,1.661,5.170958333,7.728416667,0.757541667,86.44166667,5.524875,179.9458333,0.182166667,0,100,0.3406
11/17/2021,1.554833333,5.052791667,7.583375,-0.809375,67.71875,8.145375,286.1375,0.136416667,0,91,0.3528
11/18/2021,1.20425,4.855625,7.4245,-5.280458333,77.1,5.154958333,282.25,0.217083333,0,80,0.3483
11/19/2021,0.769541667,4.561375,7.226583333,-2.985541667,80.58833333,3.842291667,186.025,0.244,0,29,0.3464
11/20/2021,0.595,4.313375,7.040458333,-2.721,78.98791667,2.6115,251.8541667,0.26025,0,26,0.3453
11/21/2021,0.352708333,4.13075,6.888291667,-6.603708333,70.66541667,5.509333333,301.0458333,0.257833333,0,24,0.3444
11/22/2021,-0.463333333,3.880208333,6.68075,-6.555041667,82.17666667,1.977375,155.665,0.20825,0,20,0.3434
11/23/2021,-0.489166667,3.643041667,6.511125,-1.479958333,83.4075,3.385083333,213.925,0.232458333,0,20,0.346
11/24/2021,-0.73125,3.490791667,6.411083333,-7.234041667,78.5,6.261333333,234.22,0.161625,0,18,0.3454
11/25/2021,-2.701875,3.240958333,6.129208333,-12.59525,68.4525,3.262666667,226.9,0.238958333,0,16,0.3459
11/26/2021,-1.851875,2.990958333,5.986791667,-4.235916667,69.31833333,4.2645,172.1833333,0.176416667,0,14,0.3453
11/27/2021,-1.032458333,2.794375,5.803083333,-1.639291667,76.64,3.249833333,290.7416667,0.206833333,0,9,0.3483
11/28/2021,-1.218666667,2.653708333,5.626958333,-2.745083333,71.29625,2.8545,223.9666667,0.179291667,0,0,0.3512
11/29/2021,-0.637541667,2.558583333,5.478041667,-0.010041667,80.09791667,2.781083333,247.4375,0.184125,0,0,0.3658
11/30/2021,-0.528583333,2.489916667,5.349458333,-0.468125,81.98625,3.330416667,212.60875,0.167166667,0,0,0.3827
12/1/2021,-0.333347826,2.413478261,5.203826087,1.397041667,85.45583333,3.294666667,237.7666667,0.152041667,0,2,0.4009
12/2/2021,-0.122583333,2.411041667,5.127208333,0.135708333,84.44291667,2.196083333,158.4873333,0.140666667,0,0,0.4198
12/3/2021,-0.075125,2.364416667,4.994,-1.683125,80.815,2.824041667,226.1491667,0.186958333,0,0,0.4015
12/4/2021,-0.583208333,2.364625,4.901833333,-4.930291667,76.7225,2.79625,240.5375,0.175666667,0,0,0.3984
12/5/2021,-0.489375,2.351208333,4.836625,-5.218708333,92.3625,8.888416667,160.5564167,0.157708333,0,3,0.3913
12/6/2021,-1.194166667,2.333041667,4.756375,-19.40583333,71.745,4.307583333,280.7583333,0.219416667,0,125,0.3856
12/7/2021,-1.711291667,2.241583333,4.642291667,-14.94458333,81.755,2.645166667,201.9666667,0.201375,0,176,0.382
12/8/2021,-1.602208333,2.176333333,4.605875,-12.13358333,83.39125,4.198375,226.425,0.133875,0,164,0.3814
12/9/2021,-0.867875,2.111708333,4.521833333,-3.847958333,78.59458333,4.906958333,241.4291667,0.182916667,0,153,0.3794
12/10/2021,-0.611833333,2.094916667,4.487041667,-9.155833333,80.81833333,1.964875,196.075,0.154458333,0,140,0.3788
12/11/2021,-0.754625,2.026625,4.353583333,-8.995458333,78.62333333,2.439125,212.6875,0.212416667,0,134,0.3785
12/12/2021,-0.61675,2.01175,4.316875,-0.362708333,73.78541667,3.823166667,210.2416667,0.173083333,0,127,0.3781
12/13/2021,-0.42975,1.994083333,4.268791667,-3.794458333,85.21875,1.99775,170.41125,0.143708333,0,58,0.3785
12/14/2021,-0.374375,1.966583333,4.202541667,0.70925,78.80708333,6.344625,150.7208333,0.169708333,0,56,0.3848
12/15/2021,-0.26075,1.957041667,4.180958333,-1.371083333,94.625,4.68225,249.0416667,0.076083333,0,49,0.4097
12/16/2021,-0.227416667,1.965625,4.137666667,-13.31291667,73.865,6.681333333,307.5125,0.145333333,0,49,0.4214
12/17/2021,-0.650041667,1.93875,4.068458333,-14.38833333,79.1975,2.519875,142.4985417,0.129083333,0,62,0.4201
12/18/2021,-0.770291667,1.93625,4.016041667,-14.55166667,79.42375,2.098291667,272.2053333,0.183291667,0,61,0.4168
12/19/2021,-0.888291667,1.867916667,3.952791667,-8.696791667,78.51125,6.508625,210.8916667,0.074,0,60,0.4174
12/20/2021,-0.663833333,1.886708333,3.931625,-14.23166667,66.0925,4.411833333,284.8916667,0.197166667,0,56,0.4167
12/21/2021,-0.949333333,1.773458333,3.807208333,-15.20791667,83.86625,2.392958333,210.2025,0.205208333,0,54,0.4161
12/22/2021,-0.839,1.743875,3.773541667,-13.46166667,83.61166667,1.992541667,165.6291667,0.182541667,0,73,0.4156
12/23/2021,-0.6835,1.740583333,3.784833333,-9.203,91.07083333,1.817625,167.3504167,0.143708333,0,71,0.4141
12/24/2021,-0.471958333,1.746375,3.751833333,-7.153708333,77.83,4.210208333,259.15,0.198583333,0,70,0.4163
12/25/2021,-0.87925,1.736833333,3.741208333,-15.72083333,74.76083333,2.637166667,160.5152917,0.116875,0,96,0.4231
12/26/2021,-1.244333333,1.669541667,3.65225,-15.72195833,84.4875,3.788916667,140.4479167,0.1295,0,105,0.4231
12/27/2021,-0.85575,1.666666667,3.666958333,-11.27058333,87.7075,4.928666667,200.3133333,0.157541667,0,169,0.4231
12/28/2021,-1.351166667,1.581708333,3.568541667,-22.87916667,78.5075,2.604875,273.5854167,0.15025,0,234,0.4226
12/29/2021,-1.71325,1.525291667,3.5065,-26.09,75.75541667,2.124875,261.7416667,0.184416667,0,252,0.4232
12/30/2021,-1.753,1.451208333,3.463083333,-20.81375,79.46958333,1.845083333,196.56,0.15425,0,241,0.4233
12/31/2021,-1.7395,1.389,3.400791667,-27.32625,74.25166667,2.4905,303.3916667,0.21875,0,300,0.4234
1/1/2022,-2.326541667,1.314375,3.34175,-32.21,71.35208333,1.659291667,211.675,0.219708333,0,288,0.4235
1/2/2022,-2.746625,1.230125,3.296333333,-25.93916667,74.76708333,4.037791667,179.5083333,0.200958333,0,281,0.4237
1/3/2022,-2.441375,1.144291667,3.254208333,-16.63083333,79.16791667,3.422791667,154.2019583,0.144166667,0,273,0.4239
1/4/2022,-2.068291667,1.070916667,3.199541667,-14.40541667,83.3875,5.092541667,63.95354167,0.122916667,0,265,0.4241
1/5/2022,-1.844125,1.026583333,3.174041667,-22.14666667,76.44875,7.864708333,353.6958333,0.160708333,0,274,0.4242
1/6/2022,-2.511625,0.980166667,3.106125,-26.68583333,70.38875,2.96275,301.6666667,0.205958333,0,275,0.4243
1/7/2022,-3.277,0.8785,3.000166667,-25.9375,73.53875,4.781208333,169.5,0.184458333,0,269,0.4245
1/8/2022,-2.832125,0.817125,2.977,-13.006875,77.035,7.100083333,253.8958333,0.170958333,0,276,0.4247
1/9/2022,-3.24675,0.778583333,2.920166667,-23.23958333,64.29416667,4.2695,296.0791667,0.23225,0,266,0.4248
1/10/2022,-3.858791667,0.663416667,2.828583333,-22.66416667,64.84291667,2.923833333,236.1916667,0.193291667,0,259,0.425
1/11/2022,-3.308583333,0.542875,2.714583333,-9.189666667,76.12583333,4.216416667,239.225,0.214291667,0,250,0.426
1/12/2022,-2.116958333,0.514333333,2.722875,-5.64375,83.46166667,2.345666667,138.4752083,0.143291667,0,242,0.429
1/13/2022,-1.624375,0.495791667,2.673541667,-8.492458333,81.47666667,3.902333333,196.8237083,0.18225,0,238,0.4303
1/14/2022,-2.055166667,0.48525,2.612625,-14.3825,76.85125,4.072208333,127.8055417,0.212416667,0,232,0.4323
1/15/2022,-2.784625,0.411666667,2.514458333,-16.92,80.17166667,5.233791667,201.0875,0.203708333,0,239,0.4324
1/16/2022,-2.312375,0.38,2.485958333,-4.713375,83.53708333,4.704166667,272.2127083,0.144041667,0,234,0.4345
1/17/2022,-1.703166667,0.364708333,2.4435,-5.492166667,88.65,2.371041667,135.5095,0.160958333,0,230,0.4392
1/18/2022,-1.419791667,0.369875,2.424125,-7.9895,83.5125,6.96525,258.2041667,0.167083333,0,226,0.4438
1/19/2022,-2.633,0.36,2.366875,-21.34125,69.46,5.507583333,321.3708333,0.267,0,222,0.4502
1/20/2022,-3.924291667,0.294666667,2.299333333,-24.55333333,71.51083333,3.178083333,211.8083333,0.274166667,0,218,0.4502
1/21/2022,-4.073583333,0.179458333,2.240041667,-12.323,78.07083333,7.828375,232.3125,0.102333333,0,215,0.4503
1/22/2022,-3.208625,0.193416667,2.2735,-18.6225,73.6425,3.211458333,232.30775,0.1895,0,218,0.4464
1/23/2022,-3.390375,0.114208333,2.177625,-21.46333333,79.87583333,3.129,187.6033333,0.156166667,0,223,0.4506
1/24/2022,-2.876416667,0.122541667,2.171875,-20.73125,75.28333333,4.002416667,291.2740417,0.290083333,0,228,0.4506
1/25/2022,-2.938291667,0.0815,2.099416667,-24.43,69.46583333,2.631125,277.425,0.299,0,293,0.4507
1/26/2022,-3.090208333,-0.013125,2.011458333,-12.164375,78.35625,6.331208333,237.9666667,0.2415,0,290,0.4515
1/27/2022,-2.256625,0.063875,2.054708333,-14.45554167,76.45416667,4.54275,235.262375,0.302375,0,288,0.4543
1/28/2022,-2.994583333,-0.05525,1.986833333,-15.225,79.61375,2.226208333,157.2745833,0.216375,0,284,0.4548
1/29/2022,-2.696666667,-0.072875,1.966333333,-10.96304167,80.27375,5.09675,281.8666667,0.236958333,0,281,0.4549
1/30/2022,-2.397375,-0.059875,1.956833333,-12.23833333,81.91791667,3.988666667,231.9166667,0.241916667,0,276,0.4549
1/31/2022,-2.504833333,-0.093083333,1.905416667,-9.620833333,84.04583333,5.059291667,186.0291667,0.191375,0,273,0.4549
2/1/2022,-2.219916667,-0.064375,1.910125,-12.449625,76.40875,7.779875,299.7416667,0.307708333,0,276,0.4542
2/2/2022,-3.590666667,-0.104125,1.840208333,-22.97583333,65.81,3.3115,305.1708333,0.337708333,0,269,0.455
2/3/2022,-4.634583333,-0.181625,1.793916667,-25.43833333,71.86791667,3.811083333,188.5416667,0.325,0,266,0.455
2/4/2022,-4.2585,-0.244916667,1.763583333,-21.54583333,75.76541667,3.938208333,277.5,0.3455,0,263,0.455
2/5/2022,-3.96875,-0.310625,1.721166667,-15.28625,78.84666667,5.521791667,236.6583333,0.234083333,0,261,0.455
2/6/2022,-3.082666667,-0.278708333,1.713625,-17.37166667,74.08041667,3.843291667,300.4208333,0.349291667,0,263,0.4551
2/7/2022,-2.714958333,-0.300458333,1.649458333,-11.67833333,79.74208333,5.144875,184.1916667,0.3385,0,260,0.4551
